route_id,city,bus_stop,ridership,timing
204,Hyderabad,Secunderabad,433,2025-09-17 18:00:00
204,Hyderabad,Secunderabad,130,2025-09-17 21:00:00
204,Hyderabad,Madhapur,264,2025-09-17 07:30:00
204,Hyderabad,Madhapur,414,2025-09-17 09:00:00
204,Hyderabad,Madhapur,186,2025-09-17 12:00:00
204,Hyderabad,Madhapur,374,2025-09-17 18:00:00
204,Hyderabad,Madhapur,171,2025-09-17 21:00:00
204,Hyderabad,LB Nagar,268,2025-09-17 07:30:00
204,Hyderabad,LB Nagar,365,2025-09-17 09:00:00
204,Hyderabad,LB Nagar,169,2025-09-17 12:00:00
204,Hyderabad,LB Nagar,351,2025-09-17 18:00:00
204,Hyderabad,LB Nagar,141,2025-09-17 21:00:00
205,Chennai,T Nagar,240,2025-09-17 07:30:00
205,Chennai,T Nagar,283,2025-09-17 09:00:00
205,Chennai,T Nagar,236,2025-09-17 12:00:00
205,Chennai,T Nagar,417,2025-09-17 18:00:00
205,Chennai,T Nagar,138,2025-09-17 21:00:00
205,Chennai,Velachery,344,2025-09-17 07:30:00
205,Chennai,Velachery,312,2025-09-17 09:00:00
205,Chennai,Velachery,236,2025-09-17 12:00:00
205,Chennai,Velachery,347,2025-09-17 18:00:00
205,Chennai,Velachery,145,2025-09-17 21:00:00
205,Chennai,Guindy,398,2025-09-17 07:30:00
205,Chennai,Guindy,283,2025-09-17 09:00:00
205,Chennai,Guindy,243,2025-09-17 12:00:00
205,Chennai,Guindy,260,2025-09-17 18:00:00
205,Chennai,Guindy,181,2025-09-17 21:00:00
205,Chennai,Adyar,307,2025-09-17 07:30:00
205,Chennai,Adyar,315,2025-09-17 09:00:00
205,Chennai,Adyar,125,2025-09-17 12:00:00
205,Chennai,Adyar,330,2025-09-17 18:00:00
205,Chennai,Adyar,113,2025-09-17 21:00:00
205,Chennai,Tambaram,293,2025-09-17 07:30:00
205,Chennai,Tambaram,321,2025-09-17 09:00:00
205,Chennai,Tambaram,222,2025-09-17 12:00:00
205,Chennai,Tambaram,373,2025-09-17 18:00:00
205,Chennai,Tambaram,147,2025-09-17 21:00:00
206,Pune,Shivajinagar,264,2025-09-17 07:30:00
206,Pune,Shivajinagar,277,2025-09-17 09:00:00
206,Pune,Shivajinagar,251,2025-09-17 12:00:00
206,Pune,Shivajinagar,312,2025-09-17 18:00:00
206,Pune,Shivajinagar,181,2025-09-17 21:00:00
206,Pune,Hinjewadi,315,2025-09-17 07:30:00
206,Pune,Hinjewadi,330,2025-09-17 09:00:00
206,Pune,Hinjewadi,226,2025-09-17 12:00:00
206,Pune,Hinjewadi,442,2025-09-17 18:00:00
206,Pune,Hinjewadi,137,2025-09-17 21:00:00
206,Pune,Kothrud,306,2025-09-17 07:30:00
206,Pune,Kothrud,326,2025-09-17 09:00:00
206,Pune,Kothrud,201,2025-09-17 12:00:00
206,Pune,Kothrud,417,2025-09-17 18:00:00
206,Pune,Kothrud,140,2025-09-17 21:00:00
206,Pune,Pimpri,366,2025-09-17 07:30:00
206,Pune,Pimpri,427,2025-09-17 09:00:00
206,Pune,Pimpri,203,2025-09-17 12:00:00
206,Pune,Pimpri,380,2025-09-17 18:00:00
206,Pune,Pimpri,101,2025-09-17 21:00:00
206,Pune,Wakad,173,2025-09-17 07:30:00
206,Pune,Wakad,353,2025-09-17 09:00:00
206,Pune,Wakad,186,2025-09-17 12:00:00
206,Pune,Wakad,326,2025-09-17 18:00:00
206,Pune,Wakad,146,2025-09-17 21:00:00
207,Kolkata,Howrah,326,2025-09-17 07:30:00
207,Kolkata,Howrah,396,2025-09-17 09:00:00
207,Kolkata,Howrah,192,2025-09-17 12:00:00
207,Kolkata,Howrah,311,2025-09-17 18:00:00
207,Kolkata,Howrah,164,2025-09-17 21:00:00
207,Kolkata,Esplanade,317,2025-09-17 07:30:00
207,Kolkata,Esplanade,361,2025-09-17 09:00:00
207,Kolkata,Esplanade,173,2025-09-17 12:00:00
207,Kolkata,Esplanade,317,2025-09-17 18:00:00
207,Kolkata,Esplanade,142,2025-09-17 21:00:00
207,Kolkata,Salt Lake Sector V,330,2025-09-17 07:30:00
207,Kolkata,Salt Lake Sector V,358,2025-09-17 09:00:00
207,Kolkata,Salt Lake Sector V,180,2025-09-17 12:00:00
207,Kolkata,Salt Lake Sector V,241,2025-09-17 18:00:00
207,Kolkata,Salt Lake Sector V,129,2025-09-17 21:00:00
207,Kolkata,Park Street,377,2025-09-17 07:30:00
207,Kolkata,Park Street,312,2025-09-17 09:00:00
207,Kolkata,Park Street,181,2025-09-17 12:00:00
207,Kolkata,Park Street,423,2025-09-17 18:00:00
207,Kolkata,Park Street,122,2025-09-17 21:00:00
207,Kolkata,Dumdum,238,2025-09-17 07:30:00
207,Kolkata,Dumdum,320,2025-09-17 09:00:00
207,Kolkata,Dumdum,173,2025-09-17 12:00:00
207,Kolkata,Dumdum,297,2025-09-17 18:00:00
207,Kolkata,Dumdum,135,2025-09-17 21:00:00
208,Ahmedabad,Bopal,359,2025-09-17 07:30:00
208,Ahmedabad,Bopal,329,2025-09-17 09:00:00
208,Ahmedabad,Bopal,200,2025-09-17 12:00:00
208,Ahmedabad,Bopal,477,2025-09-17 18:00:00
208,Ahmedabad,Bopal,131,2025-09-17 21:00:00
208,Ahmedabad,Maninagar,346,2025-09-17 07:30:00
208,Ahmedabad,Maninagar,299,2025-09-17 09:00:00
208,Ahmedabad,Maninagar,161,2025-09-17 12:00:00
208,Ahmedabad,Maninagar,322,2025-09-17 18:00:00
208,Ahmedabad,Maninagar,127,2025-09-17 21:00:00
208,Ahmedabad,Thaltej,351,2025-09-17 07:30:00
208,Ahmedabad,Thaltej,469,2025-09-17 09:00:00
208,Ahmedabad,Thaltej,165,2025-09-17 12:00:00
208,Ahmedabad,Thaltej,333,2025-09-17 18:00:00
208,Ahmedabad,Thaltej,138,2025-09-17 21:00:00
208,Ahmedabad,Navrangpura,353,2025-09-17 07:30:00
208,Ahmedabad,Navrangpura,345,2025-09-17 09:00:00
208,Ahmedabad,Navrangpura,233,2025-09-17 12:00:00
208,Ahmedabad,Navrangpura,202,2025-09-17 18:00:00
208,Ahmedabad,Navrangpura,79,2025-09-17 21:00:00
208,Ahmedabad,Chandkheda,300,2025-09-17 07:30:00
208,Ahmedabad,Chandkheda,395,2025-09-17 09:00:00
208,Ahmedabad,Chandkheda,136,2025-09-17 12:00:00
208,Ahmedabad,Chandkheda,165,2025-09-17 18:00:00
208,Ahmedabad,Chandkheda,154,2025-09-17 21:00:00
209,Jaipur,Tonk Road,344,2025-09-17 07:30:00
209,Jaipur,Tonk Road,265,2025-09-17 09:00:00
209,Jaipur,Tonk Road,156,2025-09-17 12:00:00
209,Jaipur,Tonk Road,297,2025-09-17 18:00:00
209,Jaipur,Tonk Road,142,2025-09-17 21:00:00
209,Jaipur,Vaishali Nagar,292,2025-09-17 07:30:00
209,Jaipur,Vaishali Nagar,359,2025-09-17 09:00:00
209,Jaipur,Vaishali Nagar,92,2025-09-17 12:00:00
209,Jaipur,Vaishali Nagar,304,2025-09-17 18:00:00
209,Jaipur,Vaishali Nagar,111,2025-09-17 21:00:00
209,Jaipur,MI Road,314,2025-09-17 07:30:00
209,Jaipur,MI Road,298,2025-09-17 09:00:00
209,Jaipur,MI Road,217,2025-09-17 12:00:00
209,Jaipur,MI Road,239,2025-09-17 18:00:00
209,Jaipur,MI Road,141,2025-09-17 21:00:00
209,Jaipur,Mansarovar,363,2025-09-17 07:30:00
209,Jaipur,Mansarovar,440,2025-09-17 09:00:00
209,Jaipur,Mansarovar,173,2025-09-17 12:00:00
209,Jaipur,Mansarovar,381,2025-09-17 18:00:00
209,Jaipur,Mansarovar,94,2025-09-17 21:00:00
209,Jaipur,Adarsh Nagar,187,2025-09-17 07:30:00
209,Jaipur,Adarsh Nagar,380,2025-09-17 09:00:00
209,Jaipur,Adarsh Nagar,189,2025-09-17 12:00:00
209,Jaipur,Adarsh Nagar,436,2025-09-17 18:00:00
209,Jaipur,Adarsh Nagar,105,2025-09-17 21:00:00
210,Lucknow,Hazratganj,360,2025-09-17 07:30:00
210,Lucknow,Hazratganj,441,2025-09-17 09:00:00
210,Lucknow,Hazratganj,204,2025-09-17 12:00:00
210,Lucknow,Hazratganj,377,2025-09-17 18:00:00
210,Lucknow,Hazratganj,140,2025-09-17 21:00:00
210,Lucknow,Gomti Nagar,236,2025-09-17 07:30:00
210,Lucknow,Gomti Nagar,410,2025-09-17 09:00:00
210,Lucknow,Gomti Nagar,169,2025-09-17 12:00:00
210,Lucknow,Gomti Nagar,392,2025-09-17 18:00:00
210,Lucknow,Gomti Nagar,100,2025-09-17 21:00:00
210,Lucknow,Charbagh,259,2025-09-17 07:30:00
210,Lucknow,Charbagh,415,2025-09-17 09:00:00
210,Lucknow,Charbagh,178,2025-09-17 12:00:00
210,Lucknow,Charbagh,454,2025-09-17 18:00:00
210,Lucknow,Charbagh,138,2025-09-17 21:00:00
210,Lucknow,Alambagh,220,2025-09-17 07:30:00
210,Lucknow,Alambagh,382,2025-09-17 09:00:00
210,Lucknow,Alambagh,169,2025-09-17 12:00:00
210,Lucknow,Alambagh,405,2025-09-17 18:00:00
210,Lucknow,Alambagh,140,2025-09-17 21:00:00
210,Lucknow,Indira Nagar,238,2025-09-17 07:30:00
210,Lucknow,Indira Nagar,339,2025-09-17 09:00:00
210,Lucknow,Indira Nagar,265,2025-09-17 12:00:00
210,Lucknow,Indira Nagar,391,2025-09-17 18:00:00
210,Lucknow,Indira Nagar,138,2025-09-17 21:00:00
201,Bengaluru,Silk Board,393,2025-09-18 07:30:00
201,Bengaluru,Silk Board,342,2025-09-18 09:00:00
201,Bengaluru,Silk Board,197,2025-09-18 12:00:00
201,Bengaluru,Silk Board,289,2025-09-18 18:00:00
201,Bengaluru,Silk Board,145,2025-09-18 21:00:00
201,Bengaluru,Marathahalli,391,2025-09-18 07:30:00
201,Bengaluru,Marathahalli,280,2025-09-18 09:00:00
201,Bengaluru,Marathahalli,238,2025-09-18 12:00:00
201,Bengaluru,Marathahalli,354,2025-09-18 18:00:00
201,Bengaluru,Marathahalli,117,2025-09-18 21:00:00
201,Bengaluru,Majestic,389,2025-09-18 07:30:00
201,Bengaluru,Majestic,312,2025-09-18 09:00:00
201,Bengaluru,Majestic,215,2025-09-18 12:00:00
201,Bengaluru,Majestic,341,2025-09-18 18:00:00
201,Bengaluru,Majestic,138,2025-09-18 21:00:00
201,Bengaluru,K R Market,359,2025-09-18 07:30:00
201,Bengaluru,K R Market,347,2025-09-18 09:00:00
201,Bengaluru,K R Market,121,2025-09-18 12:00:00
201,Bengaluru,K R Market,287,2025-09-18 18:00:00
201,Bengaluru,K R Market,163,2025-09-18 21:00:00
201,Bengaluru,Hebbal,322,2025-09-18 07:30:00
201,Bengaluru,Hebbal,298,2025-09-18 09:00:00
201,Bengaluru,Hebbal,143,2025-09-18 12:00:00
201,Bengaluru,Hebbal,290,2025-09-18 18:00:00
201,Bengaluru,Hebbal,89,2025-09-18 21:00:00
202,Mumbai,Andheri West,323,2025-09-18 07:30:00
202,Mumbai,Andheri West,294,2025-09-18 09:00:00
202,Mumbai,Andheri West,156,2025-09-18 12:00:00
202,Mumbai,Andheri West,355,2025-09-18 18:00:00
202,Mumbai,Andheri West,149,2025-09-18 21:00:00
202,Mumbai,Bandra East,454,2025-09-18 07:30:00
202,Mumbai,Bandra East,240,2025-09-18 09:00:00
202,Mumbai,Bandra East,229,2025-09-18 12:00:00
202,Mumbai,Bandra East,423,2025-09-18 18:00:00
202,Mumbai,Bandra East,120,2025-09-18 21:00:00
202,Mumbai,Kurla,342,2025-09-18 07:30:00
202,Mumbai,Kurla,302,2025-09-18 09:00:00
202,Mumbai,Kurla,196,2025-09-18 12:00:00
202,Mumbai,Kurla,457,2025-09-18 18:00:00
202,Mumbai,Kurla,155,2025-09-18 21:00:00
202,Mumbai,Powai,360,2025-09-18 07:30:00
202,Mumbai,Powai,304,2025-09-18 09:00:00
202,Mumbai,Powai,139,2025-09-18 12:00:00
202,Mumbai,Powai,346,2025-09-18 18:00:00
202,Mumbai,Powai,170,2025-09-18 21:00:00
202,Mumbai,Sion,239,2025-09-18 07:30:00
202,Mumbai,Sion,267,2025-09-18 09:00:00
202,Mumbai,Sion,194,2025-09-18 12:00:00
202,Mumbai,Sion,296,2025-09-18 18:00:00
202,Mumbai,Sion,120,2025-09-18 21:00:00
203,Delhi,Kashmiri Gate ISBT,304,2025-09-18 07:30:00
203,Delhi,Kashmiri Gate ISBT,248,2025-09-18 09:00:00
203,Delhi,Kashmiri Gate ISBT,156,2025-09-18 12:00:00
203,Delhi,Kashmiri Gate ISBT,405,2025-09-18 18:00:00
203,Delhi,Kashmiri Gate ISBT,107,2025-09-18 21:00:00
203,Delhi,AIIMS,235,2025-09-18 07:30:00
203,Delhi,AIIMS,292,2025-09-18 09:00:00
203,Delhi,AIIMS,215,2025-09-18 12:00:00
203,Delhi,AIIMS,347,2025-09-18 18:00:00
203,Delhi,AIIMS,128,2025-09-18 21:00:00
203,Delhi,Saket,332,2025-09-18 07:30:00
203,Delhi,Saket,226,2025-09-18 09:00:00
203,Delhi,Saket,206,2025-09-18 12:00:00
203,Delhi,Saket,384,2025-09-18 18:00:00
203,Delhi,Saket,129,2025-09-18 21:00:00
203,Delhi,Karol Bagh,389,2025-09-18 07:30:00
203,Delhi,Karol Bagh,263,2025-09-18 09:00:00
203,Delhi,Karol Bagh,228,2025-09-18 12:00:00
203,Delhi,Karol Bagh,370,2025-09-18 18:00:00
203,Delhi,Karol Bagh,131,2025-09-18 21:00:00
203,Delhi,Dwarka,328,2025-09-18 07:30:00
203,Delhi,Dwarka,323,2025-09-18 09:00:00
203,Delhi,Dwarka,231,2025-09-18 12:00:00
203,Delhi,Dwarka,290,2025-09-18 18:00:00
203,Delhi,Dwarka,120,2025-09-18 21:00:00
204,Hyderabad,Gachibowli,391,2025-09-18 07:30:00
204,Hyderabad,Gachibowli,294,2025-09-18 09:00:00
204,Hyderabad,Gachibowli,220,2025-09-18 12:00:00
204,Hyderabad,Gachibowli,470,2025-09-18 18:00:00
204,Hyderabad,Gachibowli,129,2025-09-18 21:00:00
204,Hyderabad,HiTech City,370,2025-09-18 07:30:00
204,Hyderabad,HiTech City,261,2025-09-18 09:00:00
204,Hyderabad,HiTech City,215,2025-09-18 12:00:00
204,Hyderabad,HiTech City,372,2025-09-18 18:00:00
204,Hyderabad,HiTech City,151,2025-09-18 21:00:00
204,Hyderabad,Secunderabad,291,2025-09-18 07:30:00
204,Hyderabad,Secunderabad,231,2025-09-18 09:00:00
204,Hyderabad,Secunderabad,207,2025-09-18 12:00:00
204,Hyderabad,Secunderabad,226,2025-09-18 18:00:00
204,Hyderabad,Secunderabad,132,2025-09-18 21:00:00
204,Hyderabad,Madhapur,385,2025-09-18 07:30:00
204,Hyderabad,Madhapur,341,2025-09-18 09:00:00
204,Hyderabad,Madhapur,256,2025-09-18 12:00:00
204,Hyderabad,Madhapur,426,2025-09-18 18:00:00
204,Hyderabad,Madhapur,123,2025-09-18 21:00:00
204,Hyderabad,LB Nagar,331,2025-09-18 07:30:00
204,Hyderabad,LB Nagar,327,2025-09-18 09:00:00
204,Hyderabad,LB Nagar,135,2025-09-18 12:00:00
204,Hyderabad,LB Nagar,299,2025-09-18 18:00:00
204,Hyderabad,LB Nagar,125,2025-09-18 21:00:00
205,Chennai,T Nagar,209,2025-09-18 07:30:00
205,Chennai,T Nagar,332,2025-09-18 09:00:00
205,Chennai,T Nagar,181,2025-09-18 12:00:00
205,Chennai,T Nagar,251,2025-09-18 18:00:00
205,Chennai,T Nagar,150,2025-09-18 21:00:00
205,Chennai,Velachery,372,2025-09-18 07:30:00
205,Chennai,Velachery,343,2025-09-18 09:00:00
205,Chennai,Velachery,178,2025-09-18 12:00:00
205,Chennai,Velachery,398,2025-09-18 18:00:00
205,Chennai,Velachery,157,2025-09-18 21:00:00
205,Chennai,Guindy,348,2025-09-18 07:30:00
205,Chennai,Guindy,281,2025-09-18 09:00:00
205,Chennai,Guindy,199,2025-09-18 12:00:00
205,Chennai,Guindy,437,2025-09-18 18:00:00
205,Chennai,Guindy,124,2025-09-18 21:00:00
205,Chennai,Adyar,454,2025-09-18 07:30:00
205,Chennai,Adyar,298,2025-09-18 09:00:00
205,Chennai,Adyar,191,2025-09-18 12:00:00
205,Chennai,Adyar,316,2025-09-18 18:00:00
205,Chennai,Adyar,145,2025-09-18 21:00:00
205,Chennai,Tambaram,226,2025-09-18 07:30:00
205,Chennai,Tambaram,297,2025-09-18 09:00:00
205,Chennai,Tambaram,152,2025-09-18 12:00:00
205,Chennai,Tambaram,368,2025-09-18 18:00:00
205,Chennai,Tambaram,165,2025-09-18 21:00:00
206,Pune,Shivajinagar,368,2025-09-18 07:30:00
206,Pune,Shivajinagar,189,2025-09-18 09:00:00
206,Pune,Shivajinagar,259,2025-09-18 12:00:00
206,Pune,Shivajinagar,379,2025-09-18 18:00:00
206,Pune,Shivajinagar,120,2025-09-18 21:00:00
206,Pune,Hinjewadi,339,2025-09-18 07:30:00
206,Pune,Hinjewadi,340,2025-09-18 09:00:00
206,Pune,Hinjewadi,167,2025-09-18 12:00:00
206,Pune,Hinjewadi,372,2025-09-18 18:00:00
206,Pune,Hinjewadi,124,2025-09-18 21:00:00
206,Pune,Kothrud,305,2025-09-18 07:30:00
206,Pune,Kothrud,289,2025-09-18 09:00:00
206,Pune,Kothrud,141,2025-09-18 12:00:00
206,Pune,Kothrud,369,2025-09-18 18:00:00
206,Pune,Kothrud,154,2025-09-18 21:00:00
206,Pune,Pimpri,360,2025-09-18 07:30:00
206,Pune,Pimpri,378,2025-09-18 09:00:00
206,Pune,Pimpri,201,2025-09-18 12:00:00
206,Pune,Pimpri,325,2025-09-18 18:00:00
206,Pune,Pimpri,161,2025-09-18 21:00:00
206,Pune,Wakad,249,2025-09-18 07:30:00
206,Pune,Wakad,276,2025-09-18 09:00:00
206,Pune,Wakad,157,2025-09-18 12:00:00
206,Pune,Wakad,429,2025-09-18 18:00:00
206,Pune,Wakad,163,2025-09-18 21:00:00
207,Kolkata,Howrah,358,2025-09-18 07:30:00
207,Kolkata,Howrah,393,2025-09-18 09:00:00
207,Kolkata,Howrah,159,2025-09-18 12:00:00
207,Kolkata,Howrah,382,2025-09-18 18:00:00
207,Kolkata,Howrah,136,2025-09-18 21:00:00
207,Kolkata,Esplanade,380,2025-09-18 07:30:00
207,Kolkata,Esplanade,323,2025-09-18 09:00:00
207,Kolkata,Esplanade,176,2025-09-18 12:00:00
207,Kolkata,Esplanade,395,2025-09-18 18:00:00
207,Kolkata,Esplanade,162,2025-09-18 21:00:00
207,Kolkata,Salt Lake Sector V,290,2025-09-18 07:30:00
207,Kolkata,Salt Lake Sector V,326,2025-09-18 09:00:00
207,Kolkata,Salt Lake Sector V,153,2025-09-18 12:00:00
207,Kolkata,Salt Lake Sector V,198,2025-09-18 18:00:00
207,Kolkata,Salt Lake Sector V,145,2025-09-18 21:00:00
207,Kolkata,Park Street,366,2025-09-18 07:30:00
207,Kolkata,Park Street,345,2025-09-18 09:00:00
207,Kolkata,Park Street,123,2025-09-18 12:00:00
207,Kolkata,Park Street,337,2025-09-18 18:00:00
207,Kolkata,Park Street,84,2025-09-18 21:00:00
207,Kolkata,Dumdum,411,2025-09-18 07:30:00
207,Kolkata,Dumdum,265,2025-09-18 09:00:00
207,Kolkata,Dumdum,232,2025-09-18 12:00:00
207,Kolkata,Dumdum,421,2025-09-18 18:00:00
207,Kolkata,Dumdum,117,2025-09-18 21:00:00
208,Ahmedabad,Bopal,262,2025-09-18 07:30:00
208,Ahmedabad,Bopal,350,2025-09-18 09:00:00
208,Ahmedabad,Bopal,161,2025-09-18 12:00:00
208,Ahmedabad,Bopal,366,2025-09-18 18:00:00
208,Ahmedabad,Bopal,127,2025-09-18 21:00:00
208,Ahmedabad,Maninagar,224,2025-09-18 07:30:00
208,Ahmedabad,Maninagar,197,2025-09-18 09:00:00
208,Ahmedabad,Maninagar,197,2025-09-18 12:00:00
208,Ahmedabad,Maninagar,323,2025-09-18 18:00:00
208,Ahmedabad,Maninagar,126,2025-09-18 21:00:00
208,Ahmedabad,Thaltej,371,2025-09-18 07:30:00
208,Ahmedabad,Thaltej,399,2025-09-18 09:00:00
208,Ahmedabad,Thaltej,180,2025-09-18 12:00:00
208,Ahmedabad,Thaltej,337,2025-09-18 18:00:00
208,Ahmedabad,Thaltej,152,2025-09-18 21:00:00
208,Ahmedabad,Navrangpura,249,2025-09-18 07:30:00
208,Ahmedabad,Navrangpura,343,2025-09-18 09:00:00
208,Ahmedabad,Navrangpura,208,2025-09-18 12:00:00
208,Ahmedabad,Navrangpura,404,2025-09-18 18:00:00
208,Ahmedabad,Navrangpura,91,2025-09-18 21:00:00
208,Ahmedabad,Chandkheda,284,2025-09-18 07:30:00
208,Ahmedabad,Chandkheda,277,2025-09-18 09:00:00
208,Ahmedabad,Chandkheda,193,2025-09-18 12:00:00
208,Ahmedabad,Chandkheda,391,2025-09-18 18:00:00
208,Ahmedabad,Chandkheda,177,2025-09-18 21:00:00
209,Jaipur,Tonk Road,300,2025-09-18 07:30:00
209,Jaipur,Tonk Road,300,2025-09-18 09:00:00
209,Jaipur,Tonk Road,229,2025-09-18 12:00:00
209,Jaipur,Tonk Road,379,2025-09-18 18:00:00
209,Jaipur,Tonk Road,171,2025-09-18 21:00:00
209,Jaipur,Vaishali Nagar,347,2025-09-18 07:30:00
209,Jaipur,Vaishali Nagar,261,2025-09-18 09:00:00
209,Jaipur,Vaishali Nagar,144,2025-09-18 12:00:00
209,Jaipur,Vaishali Nagar,259,2025-09-18 18:00:00
209,Jaipur,Vaishali Nagar,156,2025-09-18 21:00:00
209,Jaipur,MI Road,400,2025-09-18 07:30:00
209,Jaipur,MI Road,439,2025-09-18 09:00:00
209,Jaipur,MI Road,218,2025-09-18 12:00:00
209,Jaipur,MI Road,435,2025-09-18 18:00:00
209,Jaipur,MI Road,125,2025-09-18 21:00:00
209,Jaipur,Mansarovar,261,2025-09-18 07:30:00
209,Jaipur,Mansarovar,380,2025-09-18 09:00:00
209,Jaipur,Mansarovar,204,2025-09-18 12:00:00
209,Jaipur,Mansarovar,366,2025-09-18 18:00:00
209,Jaipur,Mansarovar,149,2025-09-18 21:00:00
209,Jaipur,Adarsh Nagar,349,2025-09-18 07:30:00
209,Jaipur,Adarsh Nagar,406,2025-09-18 09:00:00
209,Jaipur,Adarsh Nagar,234,2025-09-18 12:00:00
209,Jaipur,Adarsh Nagar,395,2025-09-18 18:00:00
209,Jaipur,Adarsh Nagar,161,2025-09-18 21:00:00
210,Lucknow,Hazratganj,360,2025-09-18 07:30:00
210,Lucknow,Hazratganj,302,2025-09-18 09:00:00
210,Lucknow,Hazratganj,215,2025-09-18 12:00:00
210,Lucknow,Hazratganj,269,2025-09-18 18:00:00
210,Lucknow,Hazratganj,166,2025-09-18 21:00:00
210,Lucknow,Gomti Nagar,259,2025-09-18 07:30:00
210,Lucknow,Gomti Nagar,346,2025-09-18 09:00:00
210,Lucknow,Gomti Nagar,161,2025-09-18 12:00:00
210,Lucknow,Gomti Nagar,395,2025-09-18 18:00:00
210,Lucknow,Gomti Nagar,139,2025-09-18 21:00:00
210,Lucknow,Charbagh,235,2025-09-18 07:30:00
210,Lucknow,Charbagh,354,2025-09-18 09:00:00
210,Lucknow,Charbagh,170,2025-09-18 12:00:00
210,Lucknow,Charbagh,417,2025-09-18 18:00:00
210,Lucknow,Charbagh,140,2025-09-18 21:00:00
210,Lucknow,Alambagh,353,2025-09-18 07:30:00
210,Lucknow,Alambagh,273,2025-09-18 09:00:00
210,Lucknow,Alambagh,169,2025-09-18 12:00:00
210,Lucknow,Alambagh,330,2025-09-18 18:00:00
210,Lucknow,Alambagh,161,2025-09-18 21:00:00
210,Lucknow,Indira Nagar,429,2025-09-18 07:30:00
210,Lucknow,Indira Nagar,282,2025-09-18 09:00:00
210,Lucknow,Indira Nagar,226,2025-09-18 12:00:00
210,Lucknow,Indira Nagar,219,2025-09-18 18:00:00
210,Lucknow,Indira Nagar,109,2025-09-18 21:00:00
201,Bengaluru,Silk Board,273,2025-09-19 07:30:00
201,Bengaluru,Silk Board,249,2025-09-19 09:00:00
201,Bengaluru,Silk Board,135,2025-09-19 12:00:00
201,Bengaluru,Silk Board,386,2025-09-19 18:00:00
201,Bengaluru,Silk Board,134,2025-09-19 21:00:00
201,Bengaluru,Marathahalli,352,2025-09-19 07:30:00
201,Bengaluru,Marathahalli,371,2025-09-19 09:00:00
201,Bengaluru,Marathahalli,199,2025-09-19 12:00:00
201,Bengaluru,Marathahalli,402,2025-09-19 18:00:00
201,Bengaluru,Marathahalli,138,2025-09-19 21:00:00
201,Bengaluru,Majestic,259,2025-09-19 07:30:00
201,Bengaluru,Majestic,392,2025-09-19 09:00:00
201,Bengaluru,Majestic,169,2025-09-19 12:00:00
201,Bengaluru,Majestic,299,2025-09-19 18:00:00
201,Bengaluru,Majestic,135,2025-09-19 21:00:00
201,Bengaluru,K R Market,275,2025-09-19 07:30:00
201,Bengaluru,K R Market,305,2025-09-19 09:00:00
201,Bengaluru,K R Market,201,2025-09-19 12:00:00
201,Bengaluru,K R Market,382,2025-09-19 18:00:00
201,Bengaluru,K R Market,117,2025-09-19 21:00:00
201,Bengaluru,Hebbal,301,2025-09-19 07:30:00
201,Bengaluru,Hebbal,393,2025-09-19 09:00:00
201,Bengaluru,Hebbal,206,2025-09-19 12:00:00
201,Bengaluru,Hebbal,494,2025-09-19 18:00:00
201,Bengaluru,Hebbal,169,2025-09-19 21:00:00
202,Mumbai,Andheri West,397,2025-09-19 07:30:00
202,Mumbai,Andheri West,247,2025-09-19 09:00:00
202,Mumbai,Andheri West,216,2025-09-19 12:00:00
202,Mumbai,Andheri West,356,2025-09-19 18:00:00
202,Mumbai,Andheri West,126,2025-09-19 21:00:00
202,Mumbai,Bandra East,339,2025-09-19 07:30:00
202,Mumbai,Bandra East,386,2025-09-19 09:00:00
202,Mumbai,Bandra East,207,2025-09-19 12:00:00
202,Mumbai,Bandra East,303,2025-09-19 18:00:00
202,Mumbai,Bandra East,158,2025-09-19 21:00:00
202,Mumbai,Kurla,292,2025-09-19 07:30:00
202,Mumbai,Kurla,342,2025-09-19 09:00:00
202,Mumbai,Kurla,179,2025-09-19 12:00:00
202,Mumbai,Kurla,345,2025-09-19 18:00:00
202,Mumbai,Kurla,159,2025-09-19 21:00:00
202,Mumbai,Powai,268,2025-09-19 07:30:00
202,Mumbai,Powai,445,2025-09-19 09:00:00
202,Mumbai,Powai,127,2025-09-19 12:00:00
202,Mumbai,Powai,321,2025-09-19 18:00:00
202,Mumbai,Powai,149,2025-09-19 21:00:00
202,Mumbai,Sion,364,2025-09-19 07:30:00
202,Mumbai,Sion,324,2025-09-19 09:00:00
202,Mumbai,Sion,188,2025-09-19 12:00:00
202,Mumbai,Sion,386,2025-09-19 18:00:00
202,Mumbai,Sion,134,2025-09-19 21:00:00
203,Delhi,Kashmiri Gate ISBT,412,2025-09-19 07:30:00
203,Delhi,Kashmiri Gate ISBT,379,2025-09-19 09:00:00
203,Delhi,Kashmiri Gate ISBT,219,2025-09-19 12:00:00
203,Delhi,Kashmiri Gate ISBT,297,2025-09-19 18:00:00
203,Delhi,Kashmiri Gate ISBT,137,2025-09-19 21:00:00
203,Delhi,AIIMS,312,2025-09-19 07:30:00
203,Delhi,AIIMS,270,2025-09-19 09:00:00
203,Delhi,AIIMS,202,2025-09-19 12:00:00
203,Delhi,AIIMS,325,2025-09-19 18:00:00
203,Delhi,AIIMS,156,2025-09-19 21:00:00
203,Delhi,Saket,266,2025-09-19 07:30:00
203,Delhi,Saket,432,2025-09-19 09:00:00
